user_id,join_date,plan_type,subscription_status,cancel_date,last_login_date
U01856,2024-12-04,Standrd,Cancelled,2024-11-04,2024-08-20
U01857,2024-06-05,Standrd,Cancelled,2025-04-13,2024-08-04
U01858,2023-12-27,Premium,Cancelled,2024-03-29,2024-03-21
U01859,2024-11-23,Standard,Active,---,2025-10-06
U01860,2024-08-13,Standrd,Cancelled,2024-11-11,2024-09-17
U01861,2025-03-10,Premium,Active,---,2025-10-20
U01862,2024-03-28,Premimum,Active,---,2024-10-05
U01863,2023-03-26,Standard,Active,---,2023-09-22
U01864,2022-02-15,Mobile,Active,---,2022-08-07
U01865,2022-12-14,Mobile,Cancelled,2023-08-31,2023-07-26
U01866,2023-08-28,Basic,Active,---,2024-02-06
U01867,2022-08-14,Standrd,Active,---,2022-12-22
U01868,2024-06-24,Standrd,Cancelled,2025-03-22,2025-02-28
U01869,2024-12-01,Basic,Active,---,2024-06-02
U01870,2022-09-25,Standard,Active,---,2022-10-29
U01871,2022-12-24,Premium,Active,---,2023-10-04
U01872,2023-05-28,Premium,Cancelled,2023-08-01,2023-07-22
U01873,2023-05-06,Premium,Cancelled,2023-10-26,2023-07-13
U01874,2025-02-28,Standard,Cancelled,2025-12-31,2025-11-26
U01875,2022-04-12,Basic,Cancelled,2022-09-10,2022-05-24
U01876,2025-01-02,Premimum,Active,---,2025-11-15
U01877,2024-01-31,Premium,Active,---,2024-11-26
U01878,2023-12-16,Premium,Active,---,2024-03-15
U01879,2025-03-24,Mobile,Active,---,2025-09-22
U01880,2023-04-10,Mobile,Active,---,2024-06-19
U01881,2023-10-18,Standrd,Active,---,2024-09-24
U01882,2022-06-25,Basic,Active,---,2023-04-22
U01883,2022-06-29,Premimum,Active,---,2023-03-21
U01884,2023-07-27,Basic,Active,---,2023-10-28
U01885,2022-04-22,Standrd,Active,---,2022-06-17
U01886,2023-09-21,Standrd,Active,---,2023-11-06
U01887,2024-07-07,Premimum,Cancelled,2024-12-07,2024-09-04
U01888,2024-11-30,Standard,Active,---,2024-12-30
U01889,2025-01-16,Mobile,Active,---,2025-07-13
U01890,2023-03-05,Premimum,Active,---,2024-01-24
U01891,2024-03-25,Premium,Active,---,2024-04-01
U01892,2024-01-18,Basic,Active,---,2024-06-16
U01893,2024-08-18,Basic,Cancelled,2025-06-06,2025-04-12
U01894,2022-09-10,Mobile,Cancelled,2023-10-03,2023-07-14
U01895,2022-02-10,Standrd,Cancelled,2022-03-24,2022-02-23
U01896,2023-05-31,Basic,Cancelled,2024-03-15,2023-11-19
U01897,2022-07-24,Standard,Active,---,2022-09-17
U01898,2024-07-13,Standard,Active,---,2025-07-05
U01899,2022-03-05,Basic,Active,---,2022-07-22
U01900,2023-08-07,Mobile,Cancelled,2023-11-15,2023-08-12
U01901,2022-02-18,Standard,Cancelled,2022-11-12,2022-07-15
U01902,2022-01-12,Premimum,Active,---,2023-05-12
U01903,2024-06-14,Basic,Active,---,2024-10-30
U01904,2022-10-21,Basic,Cancelled,2023-10-06,2023-06-23
U01905,2024-12-04,Standrd,Active,---,2024-05-07
U01906,2024-09-29,Premimum,Active,---,2025-07-07
U01907,2022-07-03,Basic,Active,---,2022-07-01
U01908,2022-01-20,Basic,Cancelled,2022-07-19,2022-05-11
U01909,2023-07-21,Basic,Cancelled,2024-02-03,2023-09-04
U01910,2023-09-22,Standrd,Active,---,2024-02-01
U01911,2025-02-28,Premium,Active,---,2026-02-27
U01912,2024-12-18,Basic,Cancelled,2025-06-30,2025-02-13
U01913,2023-01-15,Standard,Active,---,2023-11-12
U01914,2022-05-15,Basic,Cancelled,2022-09-04,2022-05-25
U01915,2022-02-03,Premium,Cancelled,2022-10-04,2022-03-23
U01916,2023-07-30,Standrd,Active,---,2024-07-18
U01917,2023-08-16,Premium,Active,---,2024-05-01
U01918,2022-05-14,Premimum,Active,---,2023-02-28
U01919,2025-03-22,Standard,Active,---,2025-05-18
U01920,2023-08-26,Standrd,Cancelled,2024-03-16,2023-11-15
U01921,2024-07-06,Basic,Active,---,2025-03-21
U01922,2022-02-15,Premimum,Active,---,2022-03-07
U01923,2024-02-18,Premium,Active,---,2024-11-18
U01924,2024-05-12,Premium,Active,---,2025-10-01
U01925,2025-09-04,Premimum,Active,---,2025-04-29
U01926,2024-12-06,Premimum,Cancelled,2025-06-09,2025-05-25
U01927,2023-08-08,Mobile,Active,---,2023-08-31
U01928,2022-10-15,Basic,Cancelled,2023-07-03,2023-02-28
U01929,2022-02-08,Premium,Cancelled,2023-07-22,2022-09-18
U01930,2023-06-17,Standard,Active,---,2023-10-04
U01931,2025-01-24,Standrd,Active,---,2025-05-03
U01932,2022-02-01,Mobile,Active,---,2022-06-04
U01933,2022-07-30,Basic,Cancelled,2023-01-16,2022-12-13
U01934,2024-11-28,Standrd,Active,---,2025-05-12
U01935,2025-02-24,Basic,Active,---,2025-12-04
U01936,2023-11-14,Premimum,Cancelled,2024-03-06,2023-11-30
U01937,2022-01-27,Mobile,Active,---,2022-09-24
U01938,2022-03-15,Basic,Active,---,2022-05-20
U01939,2025-09-03,Mobile,Cancelled,2025-04-30,2025-04-17
U01940,2025-03-26,Premimum,Cancelled,2025-12-26,2025-11-07
U01941,2022-01-20,Mobile,Active,---,2022-03-03
U01942,2022-12-04,Basic,Active,---,2022-12-17
U01943,2022-09-30,Premium,Active,---,2023-08-25
U01944,2022-04-28,Premimum,Active,---,2023-03-11
U01945,2023-11-01,Standrd,Cancelled,2023-05-23,2023-02-02
U01946,2025-01-16,Standrd,Active,---,2025-05-23
U01947,2022-06-03,Standrd,Active,---,2022-06-28
U01948,2023-04-12,Standrd,Active,---,2024-03-01
U01949,2025-02-03,Standard,Active,---,2025-09-13
U01950,2024-04-13,Mobile,Active,---,2024-07-11
U01951,2025-01-12,Mobile,Cancelled,2025-07-14,2025-02-28
U01952,2022-09-27,Premium,Active,---,2023-02-26
U01953,2024-03-19,Premimum,Active,---,2024-05-08
U01954,2024-02-01,Premium,Active,---,2024-01-31
U01955,2024-12-22,Premium,Cancelled,2025-11-21,2025-05-16
U01956,2023-01-21,Basic,Active,---,2023-04-02
U01957,2022-07-15,Premium,Active,---,2023-04-27
U01958,2022-03-22,Basic,Active,---,2022-05-20
U01959,2023-01-01,Standard,Active,---,2023-07-30
U01960,2023-12-12,Mobile,Active,---,2024-01-14
U01961,2025-11-02,Basic,Cancelled,2025-06-03,2025-05-27
U01962,2024-03-05,Standrd,Cancelled,2025-01-16,2024-06-13
U01963,2024-07-30,Mobile,Active,---,2024-08-17
U01964,2024-10-27,Mobile,Active,---,2025-07-30
U01965,2024-08-04,Premimum,Active,---,2024-09-29
U01966,2025-02-28,Premimum,Cancelled,2025-04-02,2025-03-08
U01967,2023-01-15,Standrd,Active,---,2024-01-01
U01968,2023-09-07,Mobile,Active,---,2024-04-30
U01969,2022-01-15,Premimum,Active,---,2022-11-26
U01970,2022-12-28,Standard,Active,---,2023-03-05
U01971,2022-04-18,Premimum,Active,---,2023-02-25
U01972,2024-12-02,Standrd,Cancelled,2024-05-02,2024-04-27
U01973,2023-10-30,Premium,Active,---,2024-07-08
U01974,2024-05-09,Premium,Cancelled,2025-01-02,2024-12-18
U01975,2024-09-10,Standrd,Active,---,2024-10-14
U01976,2024-08-30,Premium,Active,---,2025-06-02
U01977,2023-12-07,Standard,Active,---,2024-06-06
U01978,2023-07-28,Premimum,Active,---,2024-04-17
U01979,2022-07-27,Standard,Active,---,2022-11-23
U01980,2023-01-28,Premium,Active,---,2023-11-23
U01981,2022-09-14,Premium,Cancelled,2022-11-11,2022-10-20
U01982,2022-09-02,Standrd,Active,---,2022-12-03
U01983,2024-06-14,Premimum,Active,---,2024-12-29
U01984,2024-10-30,Mobile,Active,---,2025-10-29
U01985,2022-10-05,Standard,Active,---,2022-10-13
U01986,2023-05-05,Premimum,Active,---,2023-06-03
U01987,2023-02-03,Standard,Cancelled,2023-11-03,2023-09-06
U01988,2023-07-14,Premimum,Active,---,2024-05-25
U01989,2025-04-04,Standrd,Active,---,2025-06-02
U01990,2022-05-25,Mobile,Cancelled,2023-02-24,2022-07-11
U01991,2022-07-08,Standard,Active,---,2023-05-12
U01992,2024-08-18,Mobile,Active,---,2024-10-17
U01993,2022-09-30,Premium,Active,---,2023-03-16
U01994,2024-02-04,Premium,Cancelled,2025-01-20,2024-12-10
U01995,2024-12-27,Mobile,Cancelled,2025-05-31,2025-05-19
U01996,2024-01-09,Premimum,Cancelled,2025-05-23,2025-01-09
U01997,2024-07-23,Basic,Active,---,2025-06-05
U01998,2023-05-31,Premimum,Cancelled,2024-02-15,2023-07-18
U01999,2024-10-08,Standrd,Active,---,2024-11-08
U02000,2023-09-10,Mobile,Cancelled,2024-07-04,2024-04-02
